Time,Colour_p4_01,Colour_p4_02,Colour_p4_03,Colour_p4_04,Colour_p4_05,Colour_p4_06,Colour_p4_07,Colour_p4_08,Colour_p4_09,Colour_p4_10
15.420,7.000,3.000,3.000,7.000,7.000,5.000,3.000,3.000,3.000,3.000,
15.430,7.000,3.000,3.000,7.000,7.000,5.000,3.000,3.000,3.000,3.000,
15.440,7.000,3.000,3.000,7.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.450,7.000,3.000,3.000,7.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.460,7.000,3.000,3.000,7.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.470,3.000,3.000,3.000,7.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.480,3.000,3.000,3.000,7.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.490,3.000,3.000,3.000,7.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.500,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.510,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.520,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.530,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.540,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.550,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.560,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.570,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.580,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.590,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.600,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.610,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.620,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.630,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.640,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.650,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.660,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.670,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.680,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.690,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.700,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.710,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.720,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.730,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.740,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.750,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.760,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.770,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.780,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.790,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.800,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.810,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.820,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.830,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.840,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.850,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.860,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.870,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.880,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.890,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.900,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.910,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.920,3.000,3.000,3.000,3.000,3.000,5.000,3.000,3.000,3.000,3.000,
15.930,2.000,3.000,3.000,3.000,2.000,5.000,3.000,3.000,3.000,3.000,
15.940,2.000,3.000,3.000,3.000,2.000,5.000,3.000,3.000,3.000,3.000,
15.950,2.000,3.000,3.000,3.000,2.000,5.000,3.000,3.000,3.000,3.000,
15.960,2.000,2.000,3.000,3.000,2.000,5.000,3.000,3.000,3.000,3.000,
15.970,2.000,2.000,3.000,3.000,2.000,5.000,2.000,3.000,3.000,3.000,
15.980,2.000,2.000,3.000,3.000,2.000,5.000,2.000,3.000,3.000,3.000,
15.990,2.000,2.000,3.000,3.000,2.000,5.000,2.000,3.000,3.000,3.000,
16.000,2.000,2.000,3.000,3.000,2.000,5.000,2.000,3.000,3.000,3.000,
16.010,2.000,2.000,3.000,3.000,2.000,5.000,2.000,3.000,3.000,3.000,
16.020,2.000,2.000,2.000,3.000,2.000,5.000,2.000,2.000,3.000,2.000,
16.030,2.000,2.000,2.000,3.000,2.000,5.000,2.000,2.000,3.000,2.000,
16.040,2.000,2.000,2.000,3.000,2.000,5.000,2.000,2.000,2.000,2.000,
16.050,2.000,2.000,2.000,3.000,2.000,5.000,2.000,2.000,2.000,2.000,
16.060,2.000,2.000,2.000,3.000,2.000,5.000,2.000,2.000,2.000,2.000,
16.070,2.000,2.000,2.000,3.000,2.000,5.000,2.000,2.000,2.000,2.000,
16.080,2.000,2.000,2.000,3.000,4.000,5.000,2.000,2.000,2.000,2.000,
16.090,2.000,2.000,2.000,3.000,4.000,5.000,2.000,2.000,2.000,2.000,
16.100,2.000,2.000,2.000,3.000,4.000,5.000,2.000,2.000,2.000,2.000,
16.110,2.000,2.000,2.000,2.000,4.000,5.000,2.000,2.000,2.000,2.000,
16.120,2.000,2.000,2.000,2.000,4.000,5.000,2.000,2.000,2.000,2.000,
16.130,2.000,2.000,2.000,2.000,6.000,5.000,2.000,2.000,2.000,2.000,
16.140,4.000,2.000,2.000,2.000,6.000,5.000,2.000,2.000,2.000,2.000,
16.150,4.000,2.000,2.000,2.000,6.000,5.000,2.000,2.000,2.000,2.000,
16.160,4.000,2.000,2.000,2.000,6.000,5.000,2.000,6.000,2.000,2.000,
16.170,4.000,2.000,2.000,2.000,6.000,5.000,2.000,6.000,2.000,2.000,
16.180,4.000,2.000,2.000,2.000,6.000,5.000,6.000,6.000,2.000,2.000,
16.190,4.000,2.000,2.000,2.000,6.000,5.000,6.000,6.000,2.000,2.000,
16.200,4.000,2.000,2.000,2.000,6.000,5.000,6.000,6.000,2.000,2.000,
16.210,4.000,2.000,2.000,2.000,6.000,5.000,6.000,6.000,2.000,2.000,
16.220,4.000,2.000,2.000,2.000,6.000,5.000,6.000,6.000,2.000,2.000,
16.230,4.000,2.000,2.000,2.000,6.000,5.000,6.000,6.000,2.000,2.000,
16.240,4.000,2.000,2.000,2.000,6.000,2.000,6.000,6.000,2.000,2.000,
16.250,4.000,2.000,2.000,2.000,6.000,2.000,6.000,6.000,2.000,2.000,
16.260,4.000,2.000,2.000,2.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.270,4.000,2.000,2.000,2.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.280,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.290,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.300,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.310,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.320,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.330,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.340,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.350,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.360,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.370,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.380,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.390,4.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,2.000,
16.400,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.410,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.420,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.430,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.440,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.450,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.460,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.470,6.000,2.000,2.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.480,6.000,2.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.490,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.500,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.510,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.520,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.530,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.540,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.550,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.560,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.570,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.580,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.590,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.600,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.610,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.620,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.630,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.640,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.650,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.660,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.670,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.680,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.690,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.700,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.710,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.720,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.730,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.740,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.750,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.760,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.770,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.780,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.790,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.800,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.810,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.820,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.830,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.840,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.850,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.860,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.870,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.880,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.890,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.900,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.910,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.920,6.000,6.000,6.000,6.000,6.000,2.000,6.000,6.000,6.000,6.000,
16.930,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
16.940,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
16.950,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
16.960,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
16.970,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
16.980,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
16.990,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.000,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.010,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.020,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.030,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.040,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.050,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.060,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.070,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.080,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.090,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.100,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.110,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.120,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.130,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.140,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.150,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.160,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.170,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.180,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.190,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.200,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.210,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.220,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.230,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.240,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.250,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.260,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.270,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.280,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.290,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.300,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.310,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.320,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.330,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.340,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.350,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.360,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.370,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.380,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.390,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.400,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.410,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.420,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.430,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.440,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.450,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.460,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.470,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.480,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.490,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.500,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.510,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.520,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.530,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.540,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.550,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.560,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.570,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.580,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.590,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.600,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.610,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.620,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.630,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.640,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.650,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.660,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.670,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.680,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.690,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.700,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.710,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.720,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.730,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.740,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.750,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.760,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.770,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.780,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
17.790,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.800,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.810,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.820,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.830,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.840,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.850,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.860,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.870,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.880,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.890,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.900,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.910,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.920,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.930,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.940,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.950,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.960,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.970,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.980,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
17.990,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.000,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.010,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.020,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.030,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.040,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.050,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.060,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.070,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.080,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.090,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.100,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.110,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.120,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.130,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.140,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.150,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.160,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.170,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.180,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.190,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.200,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.210,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.220,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.230,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.240,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.250,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.260,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.270,6.000,6.000,6.000,6.000,6.000,4.000,6.000,6.000,6.000,6.000,
18.280,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.290,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.300,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.310,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.320,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.330,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.340,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.350,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.360,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.370,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.380,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.390,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.400,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.410,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.420,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.430,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.440,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.450,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.460,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.470,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.480,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.490,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
18.500,6.000,6.000,6.000,6.000,6.000,3.000,6.000,6.000,6.000,6.000,
